Time,Channel A,Channel B
(ms),(mV),(V)

-48.03692544,0.27926990,-1.31592600
-48.03592544,0.27896470,-1.31302600
-48.03492544,0.27896470,-1.31012700
-48.03392544,0.27896470,-1.31012700
-48.03292544,0.27896470,-1.31012700
-48.03192544,0.27865950,-1.31012700
-48.03092544,0.27865950,-1.31302600
-48.02992544,0.27865950,-1.31592600
-48.02892544,0.27865950,-1.31012700
-48.02792544,0.27865950,-1.30432800
-48.02692544,0.27835430,-1.31012700
-48.02592544,0.27835430,-1.31012700
-48.02492544,0.27835430,-1.31302600
-48.02392544,0.27835430,-1.31012700
-48.02292544,0.27835430,-1.31302600
-48.02192544,0.27804910,-1.31592600
-48.02092544,0.27804910,-1.31012700
-48.01992544,0.27804910,-1.31012700
-48.01892544,0.27804910,-1.31012700
-48.01792544,0.27804910,-1.31012700
-48.01692544,0.27774380,-1.31012700
-48.01592544,0.27774380,-1.31012700
-48.01492544,0.27774380,-1.31012700
-48.01392544,0.27774380,-1.31302600
-48.01292544,0.27774380,-1.30722700
-48.01192544,0.27743860,-1.30722700
-48.01092544,0.27743860,-1.30722700
-48.00992544,0.27743860,-1.31012700
-48.00892544,0.27743860,-1.31012700
-48.00792544,0.27743860,-1.31012700
-48.00692544,0.27743860,-1.31302600
-48.00592544,0.27713340,-1.30142800
-48.00492544,0.27713340,-1.30722700
-48.00392544,0.27713340,-1.31012700
-48.00292544,0.27713340,-1.31302600
-48.00192544,0.27713340,-1.31012700
-48.00092544,0.27682820,-1.31302600
-47.99992544,0.27682820,-1.31012700
-47.99892544,0.27682820,-1.31012700
-47.99792544,0.27682820,-1.31012700
-47.99692544,0.27682820,-1.31012700
-47.99592544,0.27652300,-1.31012700
-47.99492544,0.27652300,-1.31012700
-47.99392544,0.27652300,-1.31012700
-47.99292544,0.27652300,-1.31012700
-47.99192544,0.27652300,-1.31012700
-47.99092544,0.27621780,-1.31302600
-47.98992544,0.27621780,-1.31012700
-47.98892544,0.27621780,-1.31012700
-47.98792544,0.27621780,-1.31012700
-47.98692544,0.27621780,-1.31012700
-47.98592544,0.27591260,-1.31012700
-47.98492544,0.27591260,-1.31012700
-47.98392544,0.27591260,-1.30722700
-47.98292544,0.27591260,-1.31012700
-47.98192544,0.27591260,-1.31302600
-47.98092544,0.27560730,-1.31012700
-47.97992544,0.27560730,-1.31012700
-47.97892544,0.27560730,-1.31012700
-47.97792544,0.27560730,-1.31012700
-47.97692544,0.27560730,-1.31012700
-47.97592544,0.27530210,-1.31012700
-47.97492544,0.27530210,-1.31012700
-47.97392544,0.27530210,-1.31302600
-47.97292544,0.27530210,-1.31012700
-47.97192544,0.27530210,-1.31012700
-47.97092544,0.27499690,-1.30722700
-47.96992544,0.27499690,-1.31012700
-47.96892544,0.27499690,-1.30722700
-47.96792544,0.27499690,-1.31012700
-47.96692544,0.27499690,-1.30722700
-47.96592544,0.27469170,-1.31012700
-47.96492544,0.27469170,-1.31302600
-47.96392544,0.27469170,-1.30722700
-47.96292544,0.27469170,-1.31012700
-47.96192544,0.27469170,-1.31012700
-47.96092544,0.27438650,-1.30722700
-47.95992544,0.27438650,-1.30722700
-47.95892544,0.27438650,-1.30432800
-47.95792544,0.27438650,-1.30722700
-47.95692544,0.27438650,-1.31012700
-47.95592544,0.27438650,-1.31012700
-47.95492544,0.27408130,-1.31012700
-47.95392544,0.27408130,-1.30722700
-47.95292544,0.27408130,-1.31012700
-47.95192544,0.27408130,-1.31012700
